identifier,test,JS_div,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
38NPP_10,False,0.6960849758542245,0,0,16,0,0,380,0,65140
38NPP_11,False,0.6998106470977364,0,0,21,0,0,167,0,65348
38NPP_12,False,0.6575567336819791,0,0,1027,2389,0,0,0,62120
38NPP_13,False,0.7049320014357696,0,0,0,0,0,0,0,65536
38NPP_14,False,0.700802531617664,0,0,0,0,0,157,0,65379
38NPP_15,False,0.6487340692359829,0,0,4,7517,0,0,0,58015
38NPP_16,False,0.6890958562506757,0,0,11,892,0,0,0,64633
38NPP_17,False,0.7049320014357696,0,0,0,0,0,0,0,65536
38NPP_18,False,0.7048324227854741,0,0,0,0,0,2,0,65534
38NPP_19,False,0.7045570619597078,0,0,9,0,0,0,0,65527
38NPP_20,False,0.7045936329222715,0,0,8,0,0,0,0,65528
38NPP_21,False,0.7049320014357696,0,0,0,0,0,0,0,65536
38NPP_22,False,0.6780141737725599,0,0,0,2048,0,0,0,63488
38NPP_23,False,0.7043626520570913,0,0,1,0,0,13,0,65522
38NPP_24,False,0.7044320883112479,0,0,1,0,0,11,0,65524
38NPP_25,False,0.7042128398588204,0,0,12,0,0,1,4,65519
38NPP_26,False,0.7046942828417956,0,0,1,0,0,4,0,65531
38NPP_27,False,0.7047892110219063,0,0,0,0,0,3,0,65533
38NPP_28,False,0.6770581198278752,0,0,1,2157,0,0,0,63378
38NPP_29,False,0.6167939974334635,0,0,0,0,0,33685,0,31851
38PKQ_00,False,0.6861095009667113,0,0,3,64354,0,0,0,1179
38PKQ_01,False,0.7023160449936103,0,0,0,0,0,65448,1,87
38PKQ_02,False,0.697441859859821,0,0,0,0,0,1,65202,333
38PKQ_03,False,0.701839750042539,0,0,0,0,0,78,20,65438
38PKQ_04,False,0.6806412261816679,0,0,8,1670,0,8,0,63850
38PKQ_05,False,0.6445171088936791,0,0,9,56807,0,0,0,8720
38PKQ_06,False,0.6790560392698081,0,0,736,0,0,648,0,64152
38PKQ_07,False,0.7046942828417956,0,0,4,0,0,1,0,65531
38PKQ_08,False,0.6915871264425217,0,0,57,0,0,562,12,64905
38PKQ_09,True,0.5483034211101998,0,0,17491,0,0,13717,6,34322
38PKQ_10,False,0.669698501028232,0,0,183,0,0,30,2338,62985
38PKQ_11,False,0.6345166291971114,0,0,4004,0,0,2173,11,59348
38PKQ_12,False,0.6744836558087707,0,0,1432,0,0,420,0,63684
38PKQ_13,False,0.6274858968240667,0,0,4675,0,0,2112,144,58605
38PKQ_14,False,0.5729639620355538,0,0,8992,0,0,10728,0,45816
38PKQ_15,False,0.582313295653628,0,0,5598,0,0,9993,207,49738
38PKQ_16,False,0.5911510966623383,0,0,5234,0,0,9647,2,50653
38PKQ_17,True,0.5495921643950926,0,0,13130,770,0,6727,326,44583
38PKQ_18,False,0.6053439790936606,0,0,7919,0,0,3714,6,53897
38PKQ_19,False,0.6677781038372907,0,0,199,0,0,2680,2,62655
38PKQ_20,False,0.6605046490413026,0,0,17,0,0,60,4262,61197
38PKQ_21,False,0.6698264332504634,0,0,289,27,0,2077,0,63143
38PKQ_22,False,0.6603342746760684,0,0,0,4763,0,5,0,60768
38PKQ_23,False,0.6843737578914891,0,0,204,349,0,341,0,64642
38PKQ_24,False,0.6529762529564845,0,0,0,0,0,316,4760,60460
38PKQ_25,False,0.6998097943440803,0,0,3,196,0,1,0,65336
38PKQ_26,False,0.6778904123500495,0,0,632,0,0,843,0,64061
38PKQ_27,False,0.6665437536728814,0,0,710,0,0,1628,49,63149
38PKQ_28,True,0.5219778461519505,0,0,2596,0,0,31060,7174,24706
38PKQ_29,False,0.6664809375430215,0,0,814,585,0,631,0,63506
38PKT_00,False,0.6489223049908092,23,0,7168,58337,0,0,0,8
38PKT_01,False,0.7049320014357696,0,0,0,65536,0,0,0,0
38PKT_02,True,0.5109237357972756,263,0,5467,42545,0,11712,329,5220
38PKT_03,False,0.6185575268810298,134,0,5456,57936,0,5,427,1578
38PKT_04,False,0.674783805138601,0,63083,0,0,0,0,0,2453
38PKT_05,False,0.6085342110004605,87,245,1240,55331,0,257,0,8376
38PKT_06,False,0.6632227914661633,21,0,108,61851,0,0,0,3556
38PKT_07,False,0.6551014666672793,107,0,3243,61759,0,121,0,306
38PKT_08,True,0.47928901439112026,200,9214,4530,40063,0,244,1367,9918
38PKT_09,False,0.6192216869974193,39,0,859,53070,0,0,0,11568
38PKT_10,False,0.6389242933362113,111,0,2172,60371,0,0,0,2882
38PKT_11,False,0.6602075393567806,79,0,53,61390,0,1,0,4013
38PKT_12,True,0.5496256997467679,87,10476,26,36061,0,0,0,18886
38PKT_13,False,0.6615442566594606,296,10,1969,62892,0,98,0,271
38PKT_14,False,0.7032649018533864,1,0,0,65488,0,43,0,4
38PKT_15,False,0.6754660759214923,128,0,1920,63488,0,0,0,0
38PKT_16,False,0.6016045934475542,852,0,4706,56075,0,0,0,3903
38PKT_17,True,0.5209410250006519,1945,0,16924,38904,0,552,0,7211
38PKT_18,True,0.5326787311591654,1610,0,12755,41829,0,209,0,9133
38PKT_19,False,0.5725645973929759,1242,0,10389,50073,0,57,0,3775
38PKT_20,False,0.5909809836404314,255,0,1014,27181,0,29,0,37057
38PKT_21,False,0.6705693410923423,310,0,1642,63452,0,0,0,132
38PKT_22,False,0.6057882375249968,1049,0,1182,8469,0,4,0,54832
38PKT_23,False,0.5860316303996618,836,0,320,17273,0,768,0,46339
38PKT_24,False,0.6033417743320183,275,0,1385,12713,0,22,0,51141
38PKT_25,False,0.5539569355559786,2179,0,18192,42474,0,117,0,2574
38PKT_26,False,0.6040232744590119,518,0,4328,56167,0,34,0,4489
38PKT_27,True,0.48334939167969787,2297,0,20782,24565,0,19,948,16925
38PKT_28,False,0.7049320014357696,0,0,0,65536,0,0,0,0
38PKT_29,False,0.6477215893886467,25,0,3997,60809,0,539,0,166
